Date,Close,High,Low,Open,Volume
2021-03-02,32.468482971191406,32.52077927608147,32.25057233641849,32.32902175137587,207845
2021-03-03,32.30287551879883,32.48591756377915,32.18956409143786,32.477202062847205,221264
2021-03-04,31.971641540527344,32.34644429709174,31.675284873335755,32.25056390725794,427022
2021-03-05,32.43362045288086,32.47720126154723,31.762460796042525,32.20699429866851,354460
2021-03-08,32.581783294677734,32.81712484927292,32.398741332250545,32.49462171450494,481792
2021-03-09,32.799705505371094,33.00889733818496,32.73869039452999,32.78227120009582,290049
2021-03-10,32.982749938964844,33.11349567028204,32.83457320618231,33.00018424551198,274443
2021-03-11,33.270389556884766,33.3226891688475,33.12221283145975,33.21808994492203,157748
2021-03-12,33.287818908691406,33.29653440769428,33.07862379705439,33.16578870232658,163612
2021-03-15,33.48830032348633,33.505731324150446,33.23552437320338,33.40113540492077,166992
2021-03-16,33.33139419555664,33.514439474827,33.305244397792215,33.514439474827,116795
2021-03-17,33.53187561035156,33.62775601346574,33.24423440100902,33.305249503452686,145223
2021-03-18,33.27909851074219,33.56673970979111,33.25295201498583,33.43599401068533,129618
2021-03-19,33.29654312133789,33.37063314495441,33.08735126003691,33.3139741239053,186276
2021-03-22,33.23551940917969,33.29653451255425,33.17450430580512,33.29653451255425,136178
2021-03-23,33.00889205932617,33.252952463659874,32.956595762026836,33.2006528612795,89957
2021-03-24,32.93916320800781,33.2180856219594,32.92173220967645,33.139639519305824,161326
2021-03-25,33.00017547607422,33.017606472907445,32.642803685102756,32.8084146804231,115801
2021-03-26,33.174503326416016,33.183222130270096,32.895580925030906,33.035042125723464,187767
2021-03-29,33.113487243652344,33.20065214404293,32.94787624646691,33.104771745137576,170073
2021-03-30,33.13092041015625,33.16578570810123,32.96530941864736,33.05247101096939,129518
2021-03-31,33.08523941040039,33.26094343511476,33.08523941040039,33.17308975715871,145820
2021-04-01,33.62113952636719,33.629923894892876,33.31365331599032,33.348797452488625,101686
2021-04-05,33.700218200683594,33.779287540794286,33.6826494570139,33.779287540794286,94032
2021-04-06,33.84955596923828,33.911053216535116,33.752921244855315,33.80563079168257,112720
2021-04-07,33.90226364135742,33.95497651128833,33.84076640350388,33.87590720639197,184188
2021-04-08,34.04282760620117,34.0516153055158,33.82319841609009,33.937405195204136,134488
2021-04-09,34.069190979003906,34.069190979003906,33.946196475530776,34.01647809717305,93535
2021-04-12,34.025264739990234,34.113115098711525,33.96376749016642,34.025264739990234,100493
2021-04-13,34.025264739990234,34.12190279954221,33.99012393026208,34.113115098711525,111030
2021-04-14,33.9725456237793,34.2185345779207,33.963761255759266,34.077968033612365,98605
2021-04-15,34.2536735534668,34.27124228856941,34.11310701665891,34.15703551681024,95424
2021-04-16,34.280029296875,34.35031423629203,34.200963320427626,34.35031423629203,95026
2021-04-19,34.04282760620117,34.34152610295825,33.99890243441848,34.2800288637439,119181
2021-04-20,33.74413299560547,33.867127488198875,33.61235746508139,33.849555418743535,157052
2021-04-21,33.937400817871094,33.937400817871094,33.72655602307233,33.72655602307233,104768
2021-04-22,33.74413299560547,33.91984036536691,33.65628264192274,33.91984036536691,156853
2021-04-23,33.87590789794922,33.90226433345272,33.73534468352734,33.779273186432384,69580
2021-04-26,33.998905181884766,34.0252616195633,33.87591069351684,33.87591069351684,116696
2021-04-27,34.01647186279297,34.130681975428494,33.91104944965088,34.06918473496285,123554
2021-04-28,34.33273696899414,34.41180626466424,34.07796367938573,34.13946091006343,155362
2021-04-29,34.17460632324219,34.48209251814867,34.12189678354222,34.48209251814867,162022
2021-04-30,33.88469696044922,34.11311052747517,33.86712489234074,34.042828917436765,142639
2021-05-03,34.08676528930664,34.20097209917846,34.08676528930664,34.12190610243632,150889
2021-05-04,34.077972412109375,34.11311321990212,33.8144180192628,34.095544481604755,180312
2021-05-05,34.2712516784668,34.323964560612104,34.11311636322919,34.24489856859246,125741
2021-05-06,34.2536735534668,34.28002665612071,34.051613112602375,34.262457921018104,62423
2021-05-07,34.569942474365234,34.58751454153357,34.31517248440611,34.341525588362266,84689
2021-05-10,34.40303039550781,34.692944583586296,34.40303039550781,34.640231701681735,112322
2021-05-11,34.236114501953125,34.27125531671445,33.90227509612118,33.998913169514495,198999
2021-05-12,33.928627014160156,34.20096912503166,33.88470183436746,34.11311543424805,219376
2021-05-13,34.03404235839844,34.130680398780626,33.91104788314882,33.972545120773624,153971
2021-05-14,34.43815994262695,34.49087280729062,34.165817914658156,34.165817914658156,86876
2021-05-17,34.62265396118164,34.62704781059754,34.35031191493673,34.385452716671644,125642
2021-05-18,34.67537307739258,34.75444240153741,34.508453390240184,34.64901663601097,144031
2021-05-19,34.51723861694336,34.552379425866796,34.18339926657166,34.31517813283408,175143
2021-05-20,34.73686981201172,34.80715143384865,34.51724057657089,34.569950127349436,125145
2021-05-21,34.72807312011719,34.85985194710419,34.68414795485389,34.85985194710419,60038
2021-05-25,34.789581298828125,34.98285741672792,34.76322485889666,34.98285741672792,106656
2021-05-26,35.09705352783203,35.13219432664093,34.90377746878452,34.93013390069048,128922
2021-05-27,35.18490982055664,35.24640372467107,35.13219695280438,35.140981320363956,107153
2021-05-28,35.29034423828125,35.38698230792598,35.26398779543295,35.31670068112955,122660
2021-05-31,35.09705352783203,35.40453635020918,35.02677193021424,35.40453635020918,68586
2021-06-01,35.518760681152344,35.606611047787666,35.413338242470864,35.413338242470864,150193
2021-06-02,35.49240493774414,35.64175256268485,35.46604849475503,35.64175256268485,110433
2021-06-03,35.46604537963867,35.589039881985755,35.38697938881456,35.45726100981339,108843
2021-06-04,35.632957458496094,35.632957458496094,35.53631941744499,35.615385391397005,69481
2021-06-07,35.637351989746094,35.69445537931469,35.54510446530708,35.69445537931469,79321
2021-06-08,35.67689514160156,35.738392401219585,35.58026039785749,35.659326399538536,97710
2021-06-09,35.57147216796875,35.65932587057683,35.48362179655934,35.65932587057683,76339
2021-06-10,35.650535583496094,35.7032451313549,35.527541086495354,35.69446076191145,68785
2021-06-11,35.82624053955078,35.83502490921765,35.703246039421835,35.73838684928751,51191
2021-06-14,35.87016296386719,35.8877350330494,35.75595617337563,35.782312611549976,88764
2021-06-15,36.02830505371094,36.07223023815025,35.966807796776756,35.97559216742491,88068
2021-06-16,35.993160247802734,36.12493911770323,35.966803807583,36.01951668802248,87174
2021-06-17,35.87894821166992,36.054655583003985,35.76474141838101,36.010730405769486,125741
2021-06-18,35.62417984008789,35.81745595880919,35.58025466081421,35.65053628013138,165600
2021-06-21,35.91409683227539,36.010734899208266,35.64175137208358,35.73838943901646,146118
2021-06-22,35.993160247802734,36.045869797044006,35.80866849746277,35.94923506823531,109241
2021-06-23,35.90530014038086,35.993153815012484,35.87894370487161,35.993153815012484,137371
2021-06-24,35.984371185302734,36.05465279592427,35.93165831173769,36.04586509619825,57354
2021-06-25,36.01951599121094,36.04147858056978,35.878949423157714,36.01951599121094,119181
2021-06-28,35.861385345458984,36.133727485064625,35.80867245918757,36.133727485064625,109439
2021-06-29,35.9404411315918,36.010726070382525,35.905300327795246,35.966797567238615,61529
2021-06-30,35.92983627319336,35.974032701685395,35.80609498735469,35.92983627319336,158245
2021-07-02,36.0359001159668,36.230354990624896,35.97402780571062,36.2038378074416,102680
2021-07-05,36.17731857299805,36.17731857299805,36.035898072725104,36.05357395950204,53875
2021-07-06,36.21268844604492,36.23036769153627,35.97404041676395,36.19500920055357,78327
2021-07-07,36.18616485595703,36.354102576613165,36.09777534715875,36.239199231539025,110235
2021-07-08,35.79726028442383,35.9121636355769,35.655836392561554,35.876808500490164,202478
2021-07-09,36.124290466308594,36.15080765258109,35.92983556899683,35.93867686543096,125343
2021-07-12,36.115455627441406,36.19500384158538,36.09777638456761,36.16849000454755,88367
2021-07-13,36.18616485595703,36.265713067814886,36.14197177731546,36.168488965106455,101090
2021-07-14,35.947513580322266,36.24803386092609,35.947513580322266,36.23919591630932,84391
2021-07-15,36.0359001159668,36.09776907470841,35.867962424491985,35.929831383233605,99897
2021-07-16,35.69119644165039,36.08894427977504,35.67352054743104,36.08894427977504,125343
2021-07-19,35.2315673828125,35.408343021173096,35.02827120930455,35.408343021173096,184387
2021-07-20,35.61164855957031,35.68235884016417,35.22273866478831,35.31112819128853,115403
2021-07-21,35.92099380493164,35.93867304440529,35.71770098431494,35.71770098431494,67194
2021-07-22,35.91215896606445,35.92983485555184,35.7972556298518,35.903321021320764,51290
2021-07-23,36.10660934448242,36.10660934448242,36.00938190991518,36.00938190991518,73158
2021-07-26,36.027061462402344,36.11545096232336,35.956351203071456,36.08893377719557,173751
2021-07-27,36.06242370605469,36.06242370605469,35.88564468776892,36.00055138480618,104469
2021-07-28,36.133140563964844,36.159654405180575,36.000557951823126,36.11546131830526,99798
2021-07-29,36.27455520629883,36.362941365632466,36.168489804189335,36.212682883856154,70475
2021-07-30,36.256874084472656,36.256874084472656,36.11545355565593,36.124291500828214,49302
2021-08-03,36.41598129272461,36.44249848517236,36.23920559559915,36.424819239701954,86180
2021-08-04,36.354103088378906,36.49552362323485,36.354103088378906,36.38945822209289,56658
2021-08-05,36.41598129272461,36.5043708170452,36.3983020472542,36.3983020472542,43239
2021-08-06,36.61927032470703,36.6546254604077,36.45133259225001,36.45133259225001,72661
2021-08-09,36.5308837890625,36.55740098087952,36.40714247977583,36.50436994876113,86577
2021-08-10,36.63252639770508,36.707657312715156,36.566233428132904,36.566233428132904,57553
2021-08-11,36.734169006347656,36.7518482477074,36.61926566781166,36.689975930220726,44134
2021-08-12,36.68998336791992,36.751855697949196,36.52204562277574,36.751855697949196,47811
2021-08-13,36.6811408996582,36.75185116768529,36.64578576564466,36.75185116768529,79818
2021-08-16,36.63694763183594,36.63694763183594,36.530882220637345,36.583916601994396,77830
2021-08-17,36.40713882446289,36.54855936460069,36.25687698692998,36.530880121325815,211921
2021-08-18,36.30990982055664,36.451330354678184,36.28339263253006,36.39829597862502,64312
2021-08-19,36.150814056396484,36.21268638482085,35.99171426209321,36.124296865426686,122759
2021-08-20,36.39830017089844,36.39830017089844,36.16849345223989,36.19500729180511,80415
2021-08-23,36.61927032470703,36.61927032470703,36.44249464620369,36.49552567399701,74948
2021-08-24,36.734169006347656,36.78720337891193,36.65462079901619,36.65462079901619,40456
2021-08-25,36.81371307373047,36.84023025461645,36.725323587948616,36.77835794972058,84788
2021-08-26,36.65462112426758,36.804882946856395,36.63694188275096,36.7960416503406,84291
2021-08-27,36.893280029296875,36.92863517128887,36.707666371717906,36.71650431933691,88665
2021-08-30,36.82255935668945,36.89326962072419,36.74301114752913,36.89326962072419,71667
2021-08-31,36.76068115234375,36.99932909313188,36.76068115234375,36.822553461347056,84192
2021-09-01,36.96398162841797,37.00817805916078,36.804885202592445,36.82256109367742,165600
2021-09-02,37.1407585144043,37.18495159109277,37.03469311944297,37.03469311944297,88864
2021-09-03,37.193790435791016,37.220307623051504,37.12308017077308,37.20262838103949,74550
2021-09-07,37.1584358215332,37.291018408169734,37.1584358215332,37.282180462797996,56559
2021-09-08,37.061214447021484,37.28218657816662,37.043538553378646,37.15844191660409,129319
2021-09-09,37.008182525634766,37.14076513083406,36.94631019633968,37.052375610196,108048
2021-09-10,36.86675262451172,37.10540060474204,36.86675262451172,37.10540060474204,76936
2021-09-13,36.95514678955078,37.06121219952269,36.88443651623617,37.05237425323723,45625
2021-09-14,36.769535064697266,36.981665895629796,36.73417657469287,36.981665895629796,110831
2021-09-15,37.01701736450195,37.0435345536187,36.787207311349036,36.81372450046578,70872
