Date,Close,High,Low,Open,Volume
2021-03-08,60.54275131225586,61.438211782111495,60.54275131225586,60.93863864473432,47600
2021-03-09,61.391090393066406,61.80583368790239,61.17429799179499,61.22142333530761,69200
2021-03-10,61.7398567199707,61.99435372848663,61.32511339647667,61.32511339647667,85000
2021-03-11,62.34312057495117,62.69188268647361,62.107472248861576,62.21115808765429,55600
2021-03-12,62.41850280761719,62.42793075018552,62.02261551670438,62.24883579845268,50400
2021-03-15,62.83327102661133,62.83327102661133,62.211156014585804,62.59762270837426,65000
2021-03-16,62.7484245300293,63.00292151152967,62.67301535350515,63.00292151152967,43200
2021-03-17,62.91808319091797,63.01234105329573,62.399654160719365,62.42793799170523,62600
2021-03-18,62.02263641357422,62.83326715365686,61.975503876265606,62.62589549576379,73300
2021-03-19,62.003761291503906,62.19228419085212,61.61730193281331,61.86237091484606,48200
2021-03-22,62.42793655395508,62.63530096984487,62.032042034823846,62.116879142999736,43300
2021-03-23,61.966068267822266,62.54105063309079,61.83410580937519,62.44679276154497,35600
2021-03-24,61.645599365234375,62.380820942177,61.645599365234375,62.324267649001634,41300
2021-03-25,61.92837142944336,62.08861774167748,61.08004328797291,61.57018859618729,56800
2021-03-26,62.94290542602539,62.97126970928865,62.04466945873771,62.04466945873771,41400
2021-03-29,62.88618087768555,63.04691663558363,62.46069496043832,62.68762366845187,67500
2021-03-30,62.725440979003906,62.9240054116695,62.4985194735777,62.9240054116695,61400
2021-03-31,62.952354431152344,63.226554489992246,62.73488293148523,62.73488293148523,46400
2021-04-01,63.670955657958984,63.670955657958984,63.29275555354079,63.43457698584532,58300
2021-04-05,64.55973815917969,64.63538106131037,64.11534512629215,64.22880947948818,76100
2021-04-06,64.52189636230469,64.71100355799987,64.44626069772853,64.5786321278642,96000
2021-04-07,64.6353759765625,64.66374025920409,64.46518306700932,64.54082596318932,52300
2021-04-08,64.88121795654297,64.90958224188377,64.6921106980971,64.7204749834379,41700
2021-04-09,65.37288665771484,65.37288665771484,64.89067213440984,64.98522937664184,59000
2021-04-12,65.39178466796875,65.44851322818305,65.20267744441617,65.4295988989763,56700
2021-04-13,65.61872863769531,65.7038215072139,65.37289276957698,65.39180710527363,40500
2021-04-14,65.31615447998047,65.7699974773554,65.29724014709562,65.76054752461737,53500
2021-04-15,66.044189453125,66.11037518265432,65.73216792232813,65.78890370028434,53400
2021-04-16,66.26166534423828,66.3562153621324,66.08201526064667,66.1860224444414,63500
2021-04-19,65.92127227783203,66.29002235676302,65.79835077571958,66.29002235676302,68800
2021-04-20,65.49580383300781,65.94019692156338,65.28779664664816,65.94019692156338,59100
2021-04-21,66.12931060791016,66.12931060791016,65.38235301426111,65.38235301426111,54800
2021-04-22,65.52415466308594,66.20491901165458,65.34450460812464,66.18601189657052,91800
2021-04-23,66.22383880615234,66.43185315775939,65.47688145888313,65.47688145888313,37300
2021-04-26,66.3089370727539,66.41294425706063,66.23330138628866,66.41294425706063,51600
2021-04-27,66.32784271240234,66.82896423636981,66.11982837104912,66.82896423636981,65900
2021-04-28,66.21437072753906,66.46020648562,66.20491356392381,66.46020648562,55200
2021-04-29,66.63984680175781,66.75330389377635,66.13871819510501,66.58311104204738,70500
2021-04-30,66.16710662841797,66.42239236454418,66.09146373856464,66.38457091961752,56900
2021-05-03,66.37511444091797,66.82896457102528,66.31838587979321,66.82896457102528,78800
2021-05-04,65.94017028808594,66.16709893124748,65.34449883061679,66.16709893124748,126900
2021-05-05,65.97799682617188,66.34674688267185,65.87398966011263,66.34674688267185,80200
